totalReadingTime,Index,Word
0,0.0,Mulți
0,0.0,Mulți
0,0.0,Mulți
0,0.0,Mulți
0,0.0,Mulți
0,0.0,Mulți
0,0.0,Mulți
1150,0.0,Mulți
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
0,1.0,protiști
1922,1.0,protiști
0,2.0,de
0,2.0,de
0,2.0,de
248,2.0,de
0,3.0,apă
0,3.0,apă
0,3.0,apă
0,3.0,apă
0,3.0,apă
0,3.0,apă
431,3.0,apă
0,4.0,dulce
0,4.0,dulce
0,4.0,dulce
0,4.0,dulce
0,4.0,dulce
370,4.0,dulce
0,5.0,au
123,5.0,au
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
0,6.0,vacuole
1474,6.0,vacuole
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
0,7.0,contractile
1630,7.0,contractile
0,8.0,care
0,8.0,care
0,8.0,care
0,8.0,care
309,8.0,care
0,9.0,pompează
0,9.0,pompează
0,9.0,pompează
0,9.0,pompează
0,9.0,pompează
0,9.0,pompează
0,9.0,pompează
0,9.0,pompează
0,9.0,pompează
0,9.0,pompează
0,9.0,pompează
0,9.0,pompează
0,9.0,pompează
866,9.0,pompează
0,10.0,excesul
0,10.0,excesul
0,10.0,excesul
0,10.0,excesul
0,10.0,excesul
0,10.0,excesul
0,10.0,excesul
0,10.0,excesul
0,10.0,excesul
0,10.0,excesul
0,10.0,excesul
0,10.0,excesul
0,10.0,excesul
869,10.0,excesul
0,11.0,de
0,11.0,de
187,11.0,de
0,12.0,apă
0,12.0,apă
0,12.0,apă
0,12.0,apă
309,12.0,apă
0,13.0,din
0,13.0,din
0,13.0,din
248,-1.0,din
0,25.0,interiorul
0,-1.0,interiorul
0,-1.0,interiorul
0,-1.0,interiorul
307,-1.0,interiorul
64,15.0,menținând
0,14.0,"celulă,"
0,14.0,"celulă,"
0,14.0,"celulă,"
0,14.0,"celulă,"
0,14.0,"celulă,"
0,14.0,"celulă,"
0,14.0,"celulă,"
0,14.0,"celulă,"
0,14.0,"celulă,"
0,14.0,"celulă,"
0,14.0,"celulă,"
0,14.0,"celulă,"
0,14.0,"celulă,"
809,14.0,"celulă,"
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
0,15.0,menținând
1102,15.0,menținând
0,16.0,astfel
0,16.0,astfel
0,16.0,astfel
0,16.0,astfel
0,16.0,astfel
0,16.0,astfel
0,16.0,astfel
0,16.0,astfel
0,16.0,astfel
572,16.0,astfel
61,17.0,o
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
0,18.0,concentrație
1675,18.0,concentrație
0,19.0,adecvată
0,19.0,adecvată
0,19.0,adecvată
0,19.0,adecvată
0,19.0,adecvată
0,19.0,adecvată
0,19.0,adecvată
495,19.0,adecvată
0,20.0,de
0,20.0,de
0,20.0,de
0,20.0,de
0,20.0,de
0,20.0,de
434,20.0,de
0,21.0,ioni
0,21.0,ioni
0,21.0,ioni
248,21.0,ioni
0,22.0,și
0,22.0,și
0,22.0,și
0,22.0,și
0,22.0,și
373,22.0,și
0,23.0,molecule
0,23.0,molecule
0,23.0,molecule
0,23.0,molecule
0,23.0,molecule
0,23.0,molecule
0,23.0,molecule
0,23.0,molecule
0,23.0,molecule
620,23.0,molecule
0,24.0,în
0,24.0,în
0,24.0,în
0,24.0,în
308,24.0,în
0,25.0,interiorul
0,25.0,interiorul
0,25.0,interiorul
0,25.0,interiorul
0,25.0,interiorul
0,25.0,interiorul
0,25.0,interiorul
0,25.0,interiorul
0,25.0,interiorul
0,25.0,interiorul
0,25.0,interiorul
0,25.0,interiorul
0,25.0,interiorul
0,25.0,interiorul
0,25.0,interiorul
0,-1.0,interiorul
0,-1.0,interiorul
0,-1.0,interiorul
0,-1.0,interiorul
1485,-1.0,interiorul
0,26.0,celulei.
0,26.0,celulei.
0,26.0,celulei.
0,26.0,celulei.
0,26.0,celulei.
0,26.0,celulei.
0,26.0,celulei.
0,26.0,celulei.
0,26.0,celulei.
0,26.0,celulei.
559,-1.0,celulei.
0,,celulei.
0,-1.0,celulei.
0,-1.0,celulei.
0,-1.0,celulei.
0,-1.0,celulei.
0,-1.0,celulei.
0,-1.0,celulei.
0,-1.0,celulei.
0,-1.0,celulei.
0,-1.0,celulei.
0,-1.0,celulei.
0,-1.0,celulei.
0,-1.0,celulei.
0,-1.0,celulei.
0,-1.0,celulei.
0,-1.0,celulei.
0,-1.0,celulei.
0,0.0,Prin
0,0.0,Prin
0,0.0,Prin
0,0.0,Prin
0,0.0,Prin
0,0.0,Prin
0,0.0,Prin
0,0.0,Prin
557,0.0,Prin
0,1.0,"urmare,"
0,1.0,"urmare,"
0,1.0,"urmare,"
0,1.0,"urmare,"
0,1.0,"urmare,"
0,1.0,"urmare,"
0,1.0,"urmare,"
484,1.0,"urmare,"
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
0,2.0,indiferent
1381,2.0,indiferent
0,3.0,cât
0,3.0,cât
0,3.0,cât
202,3.0,cât
0,4.0,de
101,4.0,de
0,5.0,mult
0,5.0,mult
0,5.0,mult
0,5.0,mult
0,5.0,mult
0,5.0,mult
406,5.0,mult
0,6.0,argou
0,6.0,argou
0,6.0,argou
0,6.0,argou
0,6.0,argou
0,6.0,argou
0,6.0,argou
0,6.0,argou
561,6.0,argou
0,7.0,folosiți
0,7.0,folosiți
0,7.0,folosiți
0,7.0,folosiți
0,7.0,folosiți
0,7.0,folosiți
0,7.0,folosiți
0,7.0,folosiți
555,7.0,folosiți
0,8.0,în
0,8.0,în
0,8.0,în
0,8.0,în
310,8.0,în
0,9.0,limba
0,9.0,limba
0,9.0,limba
0,9.0,limba
0,9.0,limba
0,9.0,limba
0,9.0,limba
0,9.0,limba
0,9.0,limba
0,9.0,limba
0,9.0,limba
0,9.0,limba
0,9.0,limba
833,9.0,limba
0,10.0,dvs.
116,10.0,dvs.
0,11.0,"maternă,"
0,11.0,"maternă,"
0,11.0,"maternă,"
0,11.0,"maternă,"
0,11.0,"maternă,"
0,11.0,"maternă,"
0,11.0,"maternă,"
0,11.0,"maternă,"
0,11.0,"maternă,"
567,11.0,"maternă,"
0,12.0,limitarea
0,12.0,limitarea
0,12.0,limitarea
0,12.0,limitarea
0,12.0,limitarea
0,12.0,limitarea
0,12.0,limitarea
0,12.0,limitarea
469,12.0,limitarea
0,11.0,"maternă,"
0,-1.0,"maternă,"
165,-1.0,"maternă,"
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
0,13.0,utilizării
1295,13.0,utilizării
0,14.0,argoului
0,14.0,argoului
0,14.0,argoului
0,14.0,argoului
0,14.0,argoului
0,14.0,argoului
0,14.0,argoului
0,14.0,argoului
0,14.0,argoului
0,14.0,argoului
679,14.0,argoului
0,15.0,în
122,15.0,în
0,16.0,limba
0,16.0,limba
0,16.0,limba
0,16.0,limba
0,16.0,limba
353,16.0,limba
0,17.0,franceză
0,17.0,franceză
0,17.0,franceză
0,17.0,franceză
0,17.0,franceză
0,17.0,franceză
0,17.0,franceză
0,17.0,franceză
0,17.0,franceză
0,17.0,franceză
0,17.0,franceză
0,17.0,franceză
0,17.0,franceză
0,17.0,franceză
817,17.0,franceză
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
0,18.0,(proporțional
1190,18.0,(proporțional
62,19.0,cu
0,20.0,nivelul
0,20.0,nivelul
0,20.0,nivelul
0,20.0,nivelul
0,20.0,nivelul
0,20.0,nivelul
0,20.0,nivelul
0,20.0,nivelul
0,20.0,nivelul
622,20.0,nivelul
0,21.0,dvs.
0,21.0,dvs.
0,21.0,dvs.
0,21.0,dvs.
0,21.0,dvs.
372,21.0,dvs.
0,22.0,de
0,22.0,de
185,22.0,de
0,23.0,fluență)
0,23.0,fluență)
0,23.0,fluență)
0,23.0,fluență)
0,23.0,fluență)
0,23.0,fluență)
429,23.0,fluență)
61,24.0,va
0,25.0,"limita,"
0,25.0,"limita,"
0,25.0,"limita,"
0,25.0,"limita,"
0,25.0,"limita,"
0,25.0,"limita,"
0,25.0,"limita,"
0,25.0,"limita,"
0,25.0,"limita,"
0,25.0,"limita,"
0,25.0,"limita,"
0,25.0,"limita,"
0,25.0,"limita,"
0,-1.0,"limita,"
0,-1.0,"limita,"
0,-1.0,"limita,"
1029,-1.0,"limita,"
50,39.0,ascultătorii
0,26.0,de
0,26.0,de
0,26.0,de
0,26.0,de
0,26.0,de
0,26.0,de
0,26.0,de
467,26.0,de
0,27.0,"asemenea,"
0,27.0,"asemenea,"
0,27.0,"asemenea,"
0,27.0,"asemenea,"
0,27.0,"asemenea,"
0,27.0,"asemenea,"
0,27.0,"asemenea,"
0,27.0,"asemenea,"
0,27.0,"asemenea,"
0,27.0,"asemenea,"
0,27.0,"asemenea,"
0,27.0,"asemenea,"
0,27.0,"asemenea,"
0,27.0,"asemenea,"
892,27.0,"asemenea,"
63,28.0,cât
63,29.0,de
0,30.0,mult
0,30.0,mult
0,30.0,mult
0,30.0,mult
0,30.0,mult
371,30.0,mult
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
1115,31.0,sunteți
62,30.0,mult
0,28.0,cât
116,28.0,cât
0,29.0,de
102,29.0,de
0,30.0,mult
0,30.0,mult
0,30.0,mult
231,30.0,mult
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
0,31.0,sunteți
384,31.0,sunteți
0,32.0,tratat
0,32.0,tratat
0,32.0,tratat
0,32.0,tratat
0,32.0,tratat
318,32.0,tratat
65,33.0,cu
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
0,34.0,condescendență
3384,34.0,condescendență
0,35.0,și
116,35.0,și
0,36.0,râsul
0,36.0,râsul
0,36.0,râsul
0,36.0,râsul
0,36.0,râsul
316,36.0,râsul
0,37.0,de
0,37.0,de
0,37.0,de
0,37.0,de
0,37.0,de
335,37.0,de
0,38.0,către
0,38.0,către
0,38.0,către
0,38.0,către
0,38.0,către
0,38.0,către
0,38.0,către
0,38.0,către
0,38.0,către
0,38.0,către
600,38.0,către
0,37.0,de
127,37.0,de
0,35.0,și
0,-1.0,și
0,-1.0,și
0,-1.0,și
0,-1.0,și
0,-1.0,și
428,-1.0,și
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,-1.0,ascultătorii
0,-1.0,ascultătorii
0,-1.0,ascultătorii
0,-1.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
0,39.0,ascultătorii
1827,39.0,ascultătorii
0,40.0,nativi.
0,40.0,nativi.
0,40.0,nativi.
0,40.0,nativi.
0,-1.0,nativi.
267,-1.0,nativi.
0,,nativi.
0,-1.0,nativi.
0,-1.0,nativi.
0,0.0,Dacă
0,0.0,Dacă
0,0.0,Dacă
0,0.0,Dacă
0,0.0,Dacă
0,0.0,Dacă
0,0.0,Dacă
0,0.0,Dacă
0,0.0,Dacă
0,0.0,Dacă
0,0.0,Dacă
0,0.0,Dacă
0,0.0,Dacă
864,0.0,Dacă
0,1.0,"nu,"
0,1.0,"nu,"
0,1.0,"nu,"
0,1.0,"nu,"
0,1.0,"nu,"
0,1.0,"nu,"
0,1.0,"nu,"
0,1.0,"nu,"
0,1.0,"nu,"
622,1.0,"nu,"
0,2.0,masați
0,2.0,masați
0,2.0,masați
0,2.0,masați
0,2.0,masați
0,2.0,masați
0,2.0,masați
0,2.0,masați
0,2.0,masați
0,2.0,masați
0,2.0,masați
0,2.0,masați
0,2.0,masați
0,2.0,masați
0,2.0,masați
0,2.0,masați
933,2.0,masați
0,3.0,ușor
0,3.0,ușor
0,3.0,ușor
0,3.0,ușor
0,3.0,ușor
331,3.0,ușor
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
0,4.0,mușchiul
1574,4.0,mușchiul
0,5.0,"înghesuit,"
0,5.0,"înghesuit,"
0,5.0,"înghesuit,"
0,5.0,"înghesuit,"
0,5.0,"înghesuit,"
0,5.0,"înghesuit,"
0,5.0,"înghesuit,"
0,5.0,"înghesuit,"
0,5.0,"înghesuit,"
0,5.0,"înghesuit,"
0,5.0,"înghesuit,"
739,5.0,"înghesuit,"
0,6.0,puteți
0,6.0,puteți
0,6.0,puteți
0,6.0,puteți
0,6.0,puteți
0,6.0,puteți
434,6.0,puteți
0,7.0,"încerca,"
0,7.0,"încerca,"
0,7.0,"încerca,"
0,7.0,"încerca,"
0,7.0,"încerca,"
0,7.0,"încerca,"
0,7.0,"încerca,"
0,7.0,"încerca,"
0,7.0,"încerca,"
0,7.0,"încerca,"
0,7.0,"încerca,"
0,7.0,"încerca,"
0,7.0,"încerca,"
772,7.0,"încerca,"
0,8.0,de
116,8.0,de
0,9.0,"asemenea,"
0,9.0,"asemenea,"
0,9.0,"asemenea,"
0,9.0,"asemenea,"
0,9.0,"asemenea,"
0,9.0,"asemenea,"
0,9.0,"asemenea,"
0,9.0,"asemenea,"
0,9.0,"asemenea,"
0,9.0,"asemenea,"
567,9.0,"asemenea,"
0,10.0,să
0,10.0,să
0,10.0,să
232,10.0,să
0,11.0,aplicați
0,11.0,aplicați
0,11.0,aplicați
0,11.0,aplicați
0,11.0,aplicați
0,11.0,aplicați
0,11.0,aplicați
0,11.0,aplicați
0,11.0,aplicați
0,-1.0,aplicați
0,-1.0,aplicați
0,-1.0,aplicați
0,-1.0,aplicați
0,-1.0,aplicați
0,-1.0,aplicați
0,-1.0,aplicați
682,-1.0,aplicați
0,12.0,gheață.
0,12.0,gheață.
0,12.0,gheață.
0,12.0,gheață.
0,12.0,gheață.
0,12.0,gheață.
0,12.0,gheață.
0,12.0,gheață.
0,12.0,gheață.
0,12.0,gheață.
0,12.0,gheață.
0,12.0,gheață.
0,,gheață.
0,-1.0,gheață.
0,-1.0,gheață.
0,-1.0,gheață.
0,-1.0,gheață.
0,-1.0,gheață.
0,-1.0,gheață.
0,-1.0,gheață.
0,-1.0,gheață.
0,-1.0,gheață.
0,-1.0,gheață.
0,-1.0,gheață.
0,-1.0,gheață.
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
0,0.0,Analizatorul
1938,0.0,Analizatorul
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
0,1.0,lexical
1099,1.0,lexical
0,2.0,este
0,2.0,este
0,2.0,este
0,2.0,este
0,2.0,este
0,2.0,este
0,2.0,este
477,2.0,este
0,3.0,partea
0,3.0,partea
0,3.0,partea
0,3.0,partea
0,3.0,partea
375,3.0,partea
0,4.0,din
0,4.0,din
0,4.0,din
0,4.0,din
0,4.0,din
372,4.0,din
0,5.0,compilator
0,5.0,compilator
0,5.0,compilator
0,5.0,compilator
0,5.0,compilator
0,5.0,compilator
0,5.0,compilator
0,5.0,compilator
0,5.0,compilator
0,5.0,compilator
0,5.0,compilator
0,5.0,compilator
0,5.0,compilator
0,5.0,compilator
0,5.0,compilator
993,5.0,compilator
0,6.0,care
0,6.0,care
0,6.0,care
0,6.0,care
0,6.0,care
0,6.0,care
0,6.0,care
496,6.0,care
0,7.0,elimină
0,7.0,elimină
0,7.0,elimină
0,7.0,elimină
0,7.0,elimină
0,7.0,elimină
0,7.0,elimină
0,7.0,elimină
555,7.0,elimină
0,8.0,spațiile
0,8.0,spațiile
0,8.0,spațiile
0,8.0,spațiile
0,8.0,spațiile
370,8.0,spațiile
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,-1.0,albe
0,-1.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
0,9.0,albe
1395,9.0,albe
52,10.0,și
0,11.0,alte
0,11.0,alte
0,11.0,alte
0,11.0,alte
0,11.0,alte
0,11.0,alte
0,11.0,alte
0,11.0,alte
0,11.0,alte
0,-1.0,alte
0,-1.0,alte
0,-1.0,alte
1114,-1.0,alte
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
0,12.0,caractere
1234,12.0,caractere
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
0,13.0,necompilabile
2170,13.0,necompilabile
0,14.0,din
0,14.0,din
0,14.0,din
0,14.0,din
0,14.0,din
368,14.0,din
0,15.0,codul
0,15.0,codul
0,15.0,codul
0,15.0,codul
0,15.0,codul
0,15.0,codul
0,15.0,codul
0,15.0,codul
529,15.0,codul
0,16.0,sursă.
0,16.0,sursă.
0,16.0,sursă.
0,16.0,sursă.
0,16.0,sursă.
0,16.0,sursă.
0,16.0,sursă.
0,16.0,sursă.
0,16.0,sursă.
500,-1.0,sursă.
0,,sursă.
0,-1.0,sursă.
0,-1.0,sursă.
0,-1.0,sursă.
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
0,0.0,Atunci
1177,0.0,Atunci
0,1.0,când
0,1.0,când
0,1.0,când
0,1.0,când
313,1.0,când
0,2.0,un
0,2.0,un
0,2.0,un
0,2.0,un
0,2.0,un
0,2.0,un
0,2.0,un
0,2.0,un
0,2.0,un
0,2.0,un
0,2.0,un
663,2.0,un
0,3.0,text
116,3.0,text
0,4.0,nu
0,4.0,nu
0,4.0,nu
0,4.0,nu
0,4.0,nu
0,4.0,nu
0,4.0,nu
0,4.0,nu
517,4.0,nu
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
0,5.0,susține
1244,5.0,susține
0,6.0,această
0,6.0,această
0,6.0,această
0,6.0,această
308,6.0,această
0,7.0,"regulă,"
0,7.0,"regulă,"
0,7.0,"regulă,"
0,7.0,"regulă,"
0,7.0,"regulă,"
0,7.0,"regulă,"
0,7.0,"regulă,"
0,7.0,"regulă,"
0,7.0,"regulă,"
0,7.0,"regulă,"
0,7.0,"regulă,"
0,7.0,"regulă,"
0,7.0,"regulă,"
0,7.0,"regulă,"
0,7.0,"regulă,"
0,7.0,"regulă,"
1056,7.0,"regulă,"
0,8.0,chiar
0,8.0,chiar
0,8.0,chiar
248,8.0,chiar
0,9.0,și
0,9.0,și
0,9.0,și
243,9.0,și
0,10.0,un
0,10.0,un
167,10.0,un
0,11.0,elev
0,11.0,elev
0,11.0,elev
0,11.0,elev
267,11.0,elev
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
0,12.0,sârguincios
2146,12.0,sârguincios
